Time - RF	Amplitude - RF	Time - CRF	Amplitude - CRF	
2471	25	2471	22	
2472	26	2472	22	
2473	26	2473	23	
2474	26	2474	23	
2475	26	2475	23	
2476	26	2476	23	
2477	26	2477	23	
2478	26	2478	23	
2479	27	2479	23	
2480	27	2480	23	
2481	27	2481	23	
2482	27	2482	23	
2483	27	2483	23	
2484	27	2484	23	
2485	28	2485	23	
2486	28	2486	24	
2487	28	2487	24	
2488	28	2488	24	
2489	28	2489	24	
2490	28	2490	24	
2491	28	2491	24	
2492	28	2492	24	
2493	28	2493	24	
2494	28	2494	24	
2495	29	2495	24	
2496	29	2496	24	
2497	29	2497	24	
2498	29	2498	25	
2499	29	2499	25	
