Time - RF	Amplitude - RF	Time - CRF	Amplitude - CRF	
2473	26	2473	19	
2474	26	2474	19	
2475	26	2475	19	
2476	26	2476	19	
2477	26	2477	19	
2478	26	2478	19	
2479	26	2479	20	
2480	26	2480	20	
2481	26	2481	20	
2482	26	2482	20	
2483	26	2483	20	
2484	26	2484	20	
2485	26	2485	20	
2486	26	2486	21	
2487	26	2487	21	
2488	26	2488	21	
2489	26	2489	21	
2490	26	2490	21	
2491	26	2491	21	
2492	26	2492	22	
2493	26	2493	22	
2494	26	2494	22	
2495	26	2495	22	
2496	26	2496	22	
2497	26	2497	22	
2498	27	2498	22	
2499	27	2499	22	
